hid,date,state,lastTouched,type,date_ts,lastTouched_ts,session_year,dr_changed,dr_changed_ts,subject
473,2015-03-04,CA,"2017-01-10 04:15:48",Budget,1425427200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
474,2015-02-24,CA,"2017-01-10 04:15:48",Informational,1424736000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
475,2015-02-11,CA,"2017-01-10 04:15:48",Informational,1423612800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
476,2015-03-05,CA,"2017-01-10 04:15:48",Budget,1425513600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
477,2015-02-18,CA,"2017-01-10 04:15:48",Budget,1424217600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
478,2015-02-24,CA,"2017-01-10 04:15:48",Informational,1424736000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
479,2015-08-11,CA,"2017-01-10 04:15:48",Informational,1439251200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
480,2015-08-11,CA,"2017-01-10 04:15:48",Informational,1439251200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
481,2015-08-17,CA,"2017-01-10 04:15:48",Regular,1439769600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
484,2015-08-17,CA,"2017-01-10 04:15:48",Informational,1439769600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
485,2015-08-18,CA,"2017-01-10 04:15:48",Regular,1439856000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
486,2015-08-18,CA,"2017-01-10 04:15:48",Informational,1439856000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
487,2015-08-18,CA,"2017-01-10 04:15:48",Informational,1439856000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
488,2015-08-18,CA,"2017-01-10 04:15:48",Informational,1439856000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
489,2015-08-18,CA,"2017-01-10 04:15:48",Informational,1439856000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
490,2015-08-17,CA,"2017-01-10 04:15:48",Regular,1439769600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
491,2015-08-19,CA,"2017-01-10 04:15:48",Informational,1439942400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
492,2015-08-19,CA,"2017-01-10 04:15:48",Regular,1439942400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
493,2015-08-18,CA,"2017-01-10 04:15:48",Informational,1439856000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
494,2015-08-19,CA,"2017-01-10 04:15:48",Regular,1439942400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
495,2015-08-19,CA,"2017-01-10 04:15:48",Informational,1439942400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
497,2015-08-19,CA,"2017-01-10 04:15:48",Regular,1439942400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
498,2015-08-19,CA,"2017-01-10 04:15:48",Informational,1439942400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
502,2015-08-24,CA,"2017-01-10 04:15:48",Regular,1440374400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
505,2015-08-24,CA,"2017-01-10 04:15:48",Informational,1440374400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
506,2015-08-24,CA,"2017-01-10 04:15:48",Regular,1440374400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
507,2015-08-25,CA,"2017-01-10 04:15:48",Informational,1440460800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
508,2015-08-24,CA,"2017-01-10 04:15:48",Informational,1440374400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
509,2015-08-25,CA,"2017-01-10 04:15:48",Regular,1440460800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
510,2015-08-25,CA,"2017-01-10 04:15:48",Regular,1440460800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
511,2015-08-25,CA,"2017-01-10 04:15:48",Regular,1440460800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
512,2015-08-25,CA,"2017-01-10 04:15:48",Informational,1440460800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
513,2015-08-25,CA,"2017-01-10 04:15:48",Informational,1440460800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
514,2015-08-25,CA,"2017-01-10 04:15:48",Informational,1440460800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
515,2015-08-26,CA,"2017-01-10 04:15:48",Budget,1440547200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
516,2015-08-26,CA,"2017-01-10 04:15:48",Informational,1440547200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
517,2015-08-26,CA,"2017-01-10 04:15:48",Regular,1440547200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
518,2015-08-26,CA,"2017-01-10 04:15:48",Budget,1440547200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
519,2015-08-27,CA,"2017-01-10 04:15:48",Regular,1440633600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
520,2015-08-26,CA,"2017-01-10 04:15:48",Informational,1440547200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
521,2015-08-27,CA,"2017-01-10 04:15:48",Regular,1440633600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
522,2015-08-27,CA,"2017-01-10 04:15:48",Regular,1440633600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
523,2015-08-27,CA,"2017-01-10 04:15:48",Informational,1440633600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
524,2015-08-27,CA,"2017-01-10 04:15:48",Informational,1440633600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
525,2015-06-02,CA,"2017-01-10 04:15:48",Regular,1433203200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
526,2015-06-03,CA,"2017-01-10 04:15:48",Regular,1433289600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
527,2015-06-03,CA,"2017-01-10 04:15:48",Regular,1433289600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
528,2015-06-04,CA,"2017-01-10 04:15:48",Regular,1433376000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
529,2015-09-01,CA,"2017-01-10 04:15:48",Informational,1441065600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
530,2015-09-01,CA,"2017-01-10 04:15:48",Informational,1441065600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
531,2015-09-01,CA,"2017-01-10 04:15:48",Regular,1441065600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
532,2015-09-02,CA,"2017-01-10 04:15:48",Informational,1441152000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
533,2015-09-01,CA,"2017-01-10 04:15:48",Regular,1441065600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
534,2015-09-03,CA,"2017-01-10 04:15:48",Regular,1441238400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
535,2015-09-03,CA,"2017-01-10 04:15:48",Regular,1441238400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
536,2015-09-03,CA,"2017-01-10 04:15:48",Regular,1441238400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
537,2015-09-03,CA,"2017-01-10 04:15:48",Regular,1441238400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
538,2015-09-04,CA,"2017-01-10 04:15:48",Regular,1441324800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
539,2015-09-04,CA,"2017-01-10 04:15:48",Regular,1441324800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
541,2015-06-02,CA,"2017-01-10 04:15:48",Regular,1433203200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
542,2015-06-02,CA,"2017-01-10 04:15:48",Regular,1433203200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
543,2015-09-08,CA,"2017-01-10 04:15:48",Regular,1441670400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
544,2015-09-08,CA,"2017-01-10 04:15:48",Regular,1441670400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
545,2015-09-09,CA,"2017-01-10 04:15:48",Regular,1441756800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
546,2015-09-09,CA,"2017-01-10 04:15:48",Regular,1441756800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
547,2015-09-09,CA,"2017-01-10 04:15:48",Informational,1441756800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
548,2015-09-09,CA,"2017-01-10 04:15:48",Regular,1441756800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
549,2015-09-10,CA,"2017-01-10 04:15:48",Regular,1441843200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
550,2015-09-10,CA,"2017-01-10 04:15:48",Regular,1441843200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
551,2015-09-10,CA,"2017-01-10 04:15:48",Regular,1441843200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
552,2015-09-10,CA,"2017-01-10 04:15:48",Regular,1441843200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
553,2015-09-10,CA,"2017-01-10 04:15:48",Regular,1441843200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
554,2015-09-10,CA,"2017-01-10 04:15:48",Regular,1441843200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
555,2015-09-10,CA,"2017-01-10 04:15:48",Regular,1441843200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
556,2015-09-11,CA,"2017-01-10 04:15:48",Regular,1441929600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
557,2015-09-11,CA,"2017-01-10 04:15:48",Regular,1441929600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
558,2015-09-11,CA,"2017-01-10 04:15:48",Regular,1441929600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
559,2015-09-11,CA,"2017-01-10 04:15:48",Regular,1441929600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
560,2015-09-11,CA,"2017-01-10 04:15:48",Regular,1441929600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
561,2015-09-11,CA,"2017-01-10 04:15:48",Regular,1441929600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
562,2015-09-09,CA,"2017-01-10 04:15:48",Regular,1441756800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
563,2015-09-22,CA,"2017-01-10 04:15:48",Informational,1442880000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
564,2015-09-11,CA,"2017-01-10 04:15:48",Regular,1441929600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
565,2015-09-11,CA,"2017-01-10 04:15:48",Regular,1441929600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
566,2015-09-10,CA,"2017-01-10 04:15:48",Regular,1441843200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
567,2014-12-01,CA,"2017-02-17 01:51:37",Informational,1417392000,1487296297,2015,"2017-02-17 01:51:37",1487296297,NULL
568,2014-12-01,CA,"2017-02-17 01:51:37",Informational,1417392000,1487296297,2015,"2017-02-17 01:51:37",1487296297,NULL
569,2015-01-05,CA,"2017-01-10 04:15:48",Informational,1420416000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
570,2015-01-05,CA,"2017-01-10 04:15:48",Informational,1420416000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
571,2015-01-08,CA,"2017-01-10 04:15:48",Informational,1420675200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
572,2015-01-08,CA,"2017-01-10 04:15:48",Informational,1420675200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
573,2015-01-12,CA,"2017-01-10 04:15:48",Informational,1421020800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
574,2015-01-12,CA,"2017-01-10 04:15:48",Regular,1421020800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
575,2015-01-16,CA,"2017-01-10 04:15:48",Regular,1421366400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
576,2015-01-20,CA,"2017-01-10 04:15:48",Informational,1421712000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
577,2015-01-20,CA,"2017-01-10 04:15:48",Informational,1421712000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
578,2015-01-22,CA,"2017-01-10 04:15:48",Informational,1421884800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
579,2015-01-22,CA,"2017-01-10 04:15:48",Informational,1421884800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
580,2015-01-26,CA,"2017-01-10 04:15:48",Informational,1422230400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
581,2015-01-26,CA,"2017-01-10 04:15:48",Regular,1422230400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
582,2015-01-29,CA,"2017-01-10 04:15:48",Regular,1422489600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
583,2015-01-29,CA,"2017-01-10 04:15:48",Informational,1422489600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
584,2015-02-02,CA,"2017-01-10 04:15:48",Informational,1422835200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
585,2015-02-02,CA,"2017-01-10 04:15:48",Regular,1422835200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
586,2015-02-05,CA,"2017-01-10 04:15:48",Regular,1423094400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
587,2015-02-05,CA,"2017-01-10 04:15:48",Regular,1423094400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
588,2015-02-09,CA,"2017-01-10 04:15:48",Regular,1423440000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
589,2015-02-09,CA,"2017-01-10 04:15:48",Regular,1423440000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
590,2015-02-13,CA,"2017-01-10 04:15:48",Regular,1423785600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
591,2015-02-13,CA,"2017-01-10 04:15:48",Regular,1423785600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
592,2015-02-17,CA,"2017-01-10 04:15:48",Regular,1424131200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
593,2015-02-17,CA,"2017-01-10 04:15:48",Regular,1424131200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
594,2015-02-19,CA,"2017-01-10 04:15:48",Regular,1424304000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
595,2015-02-19,CA,"2017-01-10 04:15:48",Regular,1424304000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
596,2015-02-23,CA,"2017-01-10 04:15:48",Regular,1424649600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
597,2015-02-23,CA,"2017-01-10 04:15:48",Informational,1424649600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
598,2015-02-26,CA,"2017-01-10 04:15:48",Informational,1424908800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
599,2015-02-26,CA,"2017-01-10 04:15:48",Regular,1424908800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
600,2015-03-02,CA,"2017-01-10 04:15:48",Regular,1425254400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
601,2015-03-02,CA,"2017-01-10 04:15:48",Regular,1425254400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
602,2015-03-05,CA,"2017-01-10 04:15:48",Informational,1425513600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
603,2015-03-05,CA,"2017-01-10 04:15:48",Regular,1425513600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
605,2015-10-15,CA,"2017-01-10 04:15:48",Informational,1444867200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
606,2015-10-16,CA,"2017-01-10 04:15:48",Informational,1444953600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
607,2015-10-20,CA,"2017-01-10 04:15:48",Informational,1445299200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
608,2015-03-09,CA,"2017-01-10 04:15:48",Regular,1425859200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
609,2015-03-09,CA,"2017-01-10 04:15:48",Regular,1425859200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
610,2015-10-22,CA,"2017-01-10 04:15:48",Informational,1445472000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
611,2015-03-12,CA,"2017-01-10 04:15:48",Regular,1426118400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
612,2015-03-12,CA,"2017-01-10 04:15:48",Regular,1426118400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
613,2015-03-16,CA,"2017-01-10 04:15:48",Regular,1426464000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
614,2015-03-16,CA,"2017-01-10 04:15:48",Informational,1426464000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
615,2015-03-19,CA,"2017-01-10 04:15:48",Regular,1426723200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
616,2015-03-19,CA,"2017-01-10 04:15:48",Regular,1426723200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
617,2015-10-27,CA,"2017-01-10 04:15:48",Informational,1445904000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
618,2015-03-23,CA,"2017-01-10 04:15:48",Regular,1427068800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
619,2015-03-23,CA,"2017-01-10 04:15:48",Regular,1427068800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
620,2015-03-25,CA,"2017-01-10 04:15:48",Regular,1427241600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
621,2015-03-26,CA,"2017-01-10 04:15:48",Regular,1427328000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
622,2015-03-26,CA,"2017-01-10 04:15:48",Regular,1427328000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
623,2015-04-06,CA,"2017-01-10 04:15:48",Regular,1428278400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
624,2015-04-06,CA,"2017-01-10 04:15:48",Regular,1428278400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
625,2015-04-09,CA,"2017-01-10 04:15:48",Regular,1428537600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
626,2015-04-09,CA,"2017-01-10 04:15:48",Regular,1428537600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
627,2015-04-13,CA,"2017-01-10 04:15:48",Regular,1428883200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
628,2015-04-13,CA,"2017-01-10 04:15:48",Regular,1428883200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
629,2015-04-16,CA,"2017-01-10 04:15:48",Regular,1429142400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
630,2015-04-16,CA,"2017-01-10 04:15:48",Regular,1429142400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
631,2015-04-20,CA,"2017-01-10 04:15:48",Regular,1429488000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
632,2015-04-20,CA,"2017-01-10 04:15:48",Regular,1429488000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
633,2015-04-23,CA,"2017-01-10 04:15:48",Regular,1429747200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
634,2015-04-23,CA,"2017-01-10 04:15:48",Regular,1429747200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
635,2015-04-27,CA,"2017-01-10 04:15:48",Regular,1430092800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
636,2015-04-27,CA,"2017-01-10 04:15:48",Regular,1430092800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
637,2015-04-30,CA,"2017-01-10 04:15:48",Regular,1430352000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
638,2015-04-30,CA,"2017-01-10 04:15:48",Regular,1430352000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
639,2015-11-16,CA,"2017-01-10 04:15:48",Informational,1447632000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
640,2015-05-04,CA,"2017-01-10 04:15:48",Regular,1430697600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
641,2015-05-04,CA,"2017-01-10 04:15:48",Regular,1430697600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
642,2015-05-07,CA,"2017-01-10 04:15:48",Regular,1430956800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
643,2015-05-07,CA,"2017-01-10 04:15:48",Regular,1430956800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
644,2015-11-17,CA,"2017-01-10 04:15:48",Informational,1447718400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
645,2015-05-11,CA,"2017-01-10 04:15:48",Regular,1431302400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
648,2015-12-03,CA,"2017-01-10 04:15:48",Informational,1449100800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
649,2015-12-08,CA,"2017-01-10 04:15:48",Informational,1449532800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
651,2015-12-01,CA,"2017-01-10 04:15:48",Informational,1448928000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
652,2015-12-15,CA,"2017-01-10 04:15:48",Informational,1450137600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
653,2015-12-15,CA,"2017-01-10 04:15:48",Informational,1450137600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
654,2015-12-14,CA,"2017-01-10 04:15:48",Informational,1450051200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
655,2015-10-21,CA,"2017-01-10 04:15:48",Informational,1445385600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
656,2015-12-16,CA,"2017-01-10 04:15:48",Informational,1450224000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
657,2015-12-16,CA,"2017-01-10 04:15:48",Informational,1450224000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
658,2015-05-14,CA,"2017-01-10 04:15:48",Regular,1431561600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
659,2015-05-14,CA,"2017-01-10 04:15:48",Regular,1431561600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
660,2015-05-18,CA,"2017-01-10 04:15:48",Regular,1431907200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
661,2016-01-04,CA,"2017-01-10 04:15:48",Informational,1451865600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
662,2015-05-18,CA,"2017-01-10 04:15:48",Regular,1431907200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
663,2016-01-05,CA,"2017-01-10 04:15:48",Regular,1451952000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
665,2016-01-04,CA,"2017-01-10 04:15:48",Informational,1451865600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
666,2016-01-06,CA,"2017-01-10 04:15:48",Regular,1452038400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
667,2016-01-06,CA,"2017-01-10 04:15:48",Regular,1452038400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
668,2016-01-05,CA,"2017-01-10 04:15:48",Informational,1451952000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
670,2016-01-06,CA,"2017-01-10 04:15:48",Informational,1452038400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
672,2016-01-07,CA,"2017-01-10 04:15:48",Informational,1452124800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
673,2016-01-07,CA,"2017-01-10 04:15:48",Informational,1452124800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
675,2016-01-11,CA,"2017-01-10 04:15:48",Informational,1452470400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
677,2016-01-11,CA,"2017-01-10 04:15:48",Regular,1452470400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
678,2016-01-11,CA,"2017-01-10 04:15:48",Regular,1452470400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
679,2016-01-12,CA,"2017-01-10 04:15:48",Regular,1452556800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
680,2016-01-12,CA,"2017-01-10 04:15:48",Regular,1452556800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
681,2016-01-12,CA,"2017-01-10 04:15:48",Regular,1452556800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
682,2016-01-12,CA,"2017-01-10 04:15:48",Regular,1452556800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
683,2016-01-12,CA,"2017-01-10 04:15:48",Regular,1452556800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
684,2016-01-12,CA,"2017-01-10 04:15:48",Regular,1452556800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
685,2016-01-11,CA,"2017-01-10 04:15:48",Informational,1452470400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
686,2016-01-12,CA,"2017-01-10 04:15:48",Regular,1452556800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
687,2016-01-12,CA,"2017-01-10 04:15:48",Regular,1452556800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
688,2016-01-11,CA,"2017-01-10 04:15:48",Regular,1452470400,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
689,2016-01-12,CA,"2017-01-10 04:15:48",Regular,1452556800,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
690,2016-01-13,CA,"2017-01-10 04:15:48",Regular,1452643200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
691,2016-01-13,CA,"2017-01-10 04:15:48",Regular,1452643200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
692,2016-01-13,CA,"2017-01-10 04:15:48",Regular,1452643200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
693,2016-01-13,CA,"2017-01-10 04:15:48",Informational,1452643200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
694,2016-01-13,CA,"2017-01-10 04:15:48",Informational,1452643200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
695,2016-01-13,CA,"2017-01-10 04:15:48",Regular,1452643200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
696,2016-01-13,CA,"2017-01-10 04:15:48",Regular,1452643200,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
697,2016-01-14,CA,"2017-01-10 04:15:48",Regular,1452729600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
698,2016-01-14,CA,"2017-01-10 04:15:48",Regular,1452729600,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
699,2016-01-15,CA,"2017-01-10 04:15:48",Regular,1452816000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
700,2016-01-15,CA,"2017-01-10 04:15:48",Regular,1452816000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
701,2016-01-15,CA,"2017-01-10 04:15:48",Regular,1452816000,1484021748,2015,"2017-01-10 04:15:48",1484021748,NULL
